esg_id,date_id,region_id,asset_id,energy_consumption_kwh,co2_emissions_kg,water_consumption_m3,waste_kg,renewable_energy_share
2772,20250315,2,82,104.19,29.55,0.41,0.71,39.09
2773,20240604,3,202,83.9,27.68,0.35,0.61,27.53
2774,20251119,4,144,1735.38,540.81,11.02,10.61,32.09
2775,20250902,2,108,97.15,27.01,0.45,0.96,40.5
2776,20250630,1,86,1928.54,623.15,8.59,14.69,29.22
2777,20240817,3,226,362.82,110.65,1.95,4.22,33.76
2778,20250801,2,204,1404.56,410.92,8.61,8.8,36.86
2779,20240606,3,78,1451.66,457.56,4.05,9.09,31.2
2780,20240817,1,177,140.72,48.33,0.65,0.58,24.14
2781,20240306,2,108,107.61,33.38,0.36,1.37,32.45
2782,20250830,1,64,1062.26,325.94,4.44,6.7,33.29
2783,20251110,2,87,1414.58,386.92,8.44,18.61,41.62
2784,20240615,2,92,295.79,90.2,0.94,1.89,33.76
2785,20240523,5,222,510.06,172.75,2.93,6.32,25.33
2786,20240719,5,184,91.49,30.0,0.29,0.43,28.02
2787,20251224,5,234,2199.75,682.1,7.54,21.32,32.48
2788,20240825,2,24,508.94,150.85,2.31,3.61,35.9
2789,20250816,3,129,1125.46,355.15,4.97,10.52,31.11
2790,20240628,1,132,495.06,168.7,1.64,4.84,24.81
2791,20250610,1,231,1920.2,625.99,5.0,18.27,28.5
2792,20240728,1,64,1472.02,514.56,4.48,17.4,22.61
2793,20240819,4,109,1291.19,411.37,5.2,12.14,30.35
2794,20240329,1,71,1897.71,663.52,10.18,14.61,22.59
2795,20241127,4,101,435.17,140.4,1.64,4.96,29.34
2796,20240911,3,105,1315.05,415.29,8.02,11.12,31.05
2797,20251011,1,64,1515.3,481.08,8.57,16.23,30.63
2798,20240420,2,107,355.11,113.96,2.05,1.43,29.77
2799,20241031,3,50,464.18,147.7,2.94,4.42,30.45
2800,20241028,2,24,685.8,204.09,2.34,4.73,35.6
2801,20240728,1,229,1411.85,458.91,8.99,13.82,28.74
2802,20251026,5,53,1073.8,323.08,6.94,13.37,34.78
2803,20250715,4,200,513.85,152.59,3.15,6.74,35.76
2804,20250610,2,241,95.46,27.32,0.25,1.0,38.45
2805,20250505,2,92,301.93,89.99,0.84,1.4,35.49
2806,20251128,1,63,450.96,141.44,2.09,5.31,31.59
2807,20240629,5,73,138.71,46.96,0.42,0.68,25.37
2808,20250319,2,228,1126.89,320.62,3.94,8.9,38.87
2809,20250222,1,177,158.21,50.29,0.46,1.49,30.53
2810,20250615,5,187,403.51,118.36,2.17,2.84,36.67
2811,20240928,3,134,920.04,290.25,4.99,6.15,31.13
2812,20251104,3,104,115.03,33.46,0.3,0.7,37.27
2813,20240210,4,70,1003.29,330.76,3.79,6.14,27.58
2814,20250827,3,100,1314.79,399.64,6.34,7.61,34.01
2815,20250614,1,196,898.05,283.75,2.82,4.46,31.01
2816,20250620,1,135,140.65,45.62,0.62,1.29,28.92
2817,20250903,1,196,1248.23,395.34,3.15,12.99,30.82
2818,20251123,2,213,568.87,160.08,2.25,6.66,39.65
2819,20250403,3,22,1224.27,376.54,5.2,6.13,33.11
2820,20250601,1,75,1970.62,614.75,12.32,24.05,32.01
2821,20250906,4,120,953.12,292.84,2.72,11.42,33.19
2822,20240729,1,199,150.68,50.15,0.79,0.63,26.79
2823,20250429,1,125,1322.47,406.0,8.3,6.24,33.25
2824,20250522,4,116,693.14,216.45,2.86,8.21,31.93
2825,20250530,3,23,1486.18,456.97,5.92,18.61,33.13
2826,20250430,3,104,103.12,32.01,0.58,0.69,32.4
2827,20240228,1,164,2535.72,851.29,13.04,33.11,26.07
2828,20250824,1,201,1067.12,338.28,3.78,4.38,30.75
2829,20251101,2,12,659.76,187.29,1.85,2.97,39.03
2830,20241031,5,187,380.68,126.68,1.8,2.6,26.81
2831,20240901,2,238,76.23,23.07,0.37,0.59,34.33
2832,20250531,2,57,780.38,218.79,3.27,4.66,39.91
2833,20250620,3,216,920.58,284.13,4.65,12.65,32.84
2834,20241223,5,81,2204.84,705.81,12.24,13.6,29.97
2835,20240922,4,139,107.22,34.62,0.38,0.64,29.28
2836,20251027,5,66,103.8,32.45,0.54,0.91,31.84
2837,20250923,1,32,142.97,45.94,0.85,1.93,29.66
2838,20240315,2,74,330.3,98.36,1.97,3.75,35.55
2839,20241218,3,103,141.62,44.15,0.51,0.89,32.07
2840,20251018,4,136,1689.28,489.55,8.92,8.62,37.55
2841,20240127,5,137,933.75,313.14,3.77,8.89,26.16
2842,20251224,3,190,932.15,279.23,5.37,10.13,35.11
2843,20250215,4,247,1217.91,371.71,4.72,10.21,33.7
2844,20240501,4,72,1255.23,412.02,4.13,9.43,27.94
2845,20240313,1,32,182.67,63.34,0.66,2.25,23.31
2846,20240529,3,13,1189.38,391.83,7.42,5.38,27.64
2847,20240404,1,210,510.54,177.18,2.01,6.42,23.24
2848,20250203,3,244,368.62,114.42,1.89,1.94,32.4
2849,20240113,3,235,935.19,322.49,5.01,8.3,23.79
2850,20240925,4,30,1125.3,354.47,4.72,11.39,31.25
2851,20250904,2,90,97.33,26.7,0.43,0.89,41.43
2852,20251011,3,13,1365.38,394.98,4.3,13.99,37.68
2853,20251107,1,157,1900.96,606.18,10.08,13.22,30.28
2854,20240710,5,155,92.9,30.68,0.45,0.67,27.45
2855,20250606,3,99,1215.84,359.06,5.75,5.88,36.17
2856,20250620,4,116,562.03,177.35,3.56,4.84,31.11
2857,20251217,1,106,2024.89,627.88,9.16,11.27,32.48
2858,20241029,3,167,738.89,237.01,4.69,7.63,29.81
2859,20250208,4,109,2010.55,607.43,12.51,9.13,34.47
2860,20250119,1,248,2193.08,721.79,5.58,29.76,27.72
2861,20240412,4,178,346.64,116.83,1.63,3.94,25.74
2862,20240705,2,35,1173.67,331.02,5.85,7.28,39.49
2863,20240110,1,93,2068.35,707.21,8.82,14.69,24.52
2864,20251103,3,190,797.93,240.15,5.16,10.89,34.76
2865,20250515,3,38,1568.34,485.31,8.58,17.96,32.64
2866,20240829,1,223,1877.96,629.19,5.4,11.67,26.24
2867,20250116,3,98,1659.68,526.58,7.61,14.06,30.68
2868,20240309,2,183,793.13,245.74,2.7,10.01,32.54
2869,20250318,4,162,693.68,215.76,2.81,4.45,32.24
2870,20250228,4,1,1279.78,393.46,6.81,7.23,33.14
2871,20250208,3,211,1432.62,436.09,7.58,12.24,33.9
2872,20240506,4,45,696.2,224.71,3.85,4.7,29.31
2873,20241102,1,237,2144.58,714.15,7.84,14.58,26.75
2874,20240428,3,99,1271.17,407.99,8.25,6.33,29.76
2875,20250729,1,75,1868.15,588.62,8.21,7.99,31.23
2876,20250314,3,134,823.99,261.14,2.25,3.45,30.77
2877,20250531,1,224,1406.03,457.3,5.29,7.55,28.69
2878,20251008,1,157,2170.58,675.22,8.46,16.86,32.23
2879,20240606,4,109,1166.6,392.72,4.59,9.74,25.84
2880,20241221,1,218,1263.93,413.86,6.39,15.59,28.14
2881,20250509,2,19,1085.3,305.1,4.17,8.47,39.72
2882,20240604,1,186,2100.78,704.18,5.63,29.02,26.2
2883,20240911,1,229,1479.79,503.66,5.84,10.86,24.91
2884,20250328,1,227,1519.24,483.79,4.36,11.32,30.39
2885,20250527,4,214,843.16,267.55,4.07,4.12,30.67
2886,20251006,1,231,1889.37,587.07,5.3,12.89,32.32
2887,20241212,4,209,397.82,134.34,1.45,4.83,25.58
2888,20250918,1,41,1744.24,552.37,10.63,12.93,30.83
2889,20251207,3,36,147.4,43.79,0.76,1.64,35.73
2890,20250429,5,96,739.11,236.84,3.45,10.24,29.89
2891,20240111,2,107,415.67,127.88,1.35,4.9,33.09
2892,20240708,3,167,761.83,247.32,3.6,3.34,28.84
2893,20240407,4,72,1262.4,398.62,7.88,6.04,31.06
2894,20240818,4,1,1308.09,414.93,4.95,7.61,30.7
2895,20250226,2,242,735.87,201.89,4.26,4.57,41.41
2896,20250116,4,158,1699.74,516.72,4.99,10.53,34.0
2897,20250628,3,98,1393.82,412.51,4.09,12.24,36.01
2898,20251126,4,30,1467.03,440.93,4.73,7.32,34.86
2899,20250723,1,154,1303.21,416.51,6.97,17.15,30.1
2900,20241004,5,59,1278.17,431.61,6.88,11.9,25.58
2901,20240905,1,237,1407.37,464.83,3.77,18.03,27.43
2902,20240120,3,202,131.87,44.48,0.67,0.87,25.68
2903,20250615,1,135,128.97,40.84,0.72,0.8,30.84
2904,20250106,1,145,197.74,64.86,1.2,1.41,28.0
2905,20251216,4,121,467.31,136.51,1.75,4.96,36.97
2906,20240916,2,48,93.08,27.29,0.27,1.13,36.69
2907,20250526,2,213,578.07,171.92,3.26,5.12,35.65
2908,20250228,1,171,163.43,52.79,0.48,1.66,29.24
2909,20251001,3,148,1480.12,449.07,8.4,12.44,34.15
2910,20240909,4,116,590.22,187.88,2.19,2.65,30.42
2911,20250602,4,11,620.41,197.39,3.7,5.25,30.46
2912,20240420,1,218,974.19,328.96,2.58,6.59,25.58
2913,20240227,1,145,169.48,57.7,0.42,2.19,24.88
2914,20250820,1,157,1943.85,620.63,9.34,26.72,30.18
2915,20241021,1,164,1831.37,593.29,6.97,10.85,29.01
2916,20240325,1,86,2061.44,721.5,5.98,25.74,22.5
2917,20250901,2,57,731.21,203.04,3.22,5.63,40.58
2918,20240908,3,13,1041.36,334.65,2.83,4.78,29.66
2919,20240524,1,32,156.04,52.14,0.93,2.12,26.47
2920,20240716,5,155,110.86,36.28,0.37,0.82,28.19
2921,20240301,4,68,659.69,216.33,3.26,7.26,28.02
2922,20250927,2,197,1282.18,349.52,3.21,10.9,41.85
2923,20241025,5,189,1993.52,669.82,9.77,13.7,26.0
2924,20240729,1,54,1806.96,607.57,8.2,7.39,25.94
2925,20241118,4,170,747.13,236.9,3.73,6.14,30.73
2926,20250209,2,25,97.9,29.55,0.36,0.99,34.53
2927,20240406,2,140,103.85,31.73,0.27,1.2,33.62
2928,20240225,3,127,814.96,269.56,2.32,5.24,27.31
2929,20251012,3,167,858.02,259.53,3.36,3.56,34.38
2930,20250706,5,29,1251.25,401.25,7.83,9.55,29.83
2931,20250104,5,234,1997.02,632.58,9.98,10.47,30.81
2932,20241122,3,202,103.17,32.54,0.61,1.44,31.15
2933,20250403,4,232,1277.11,388.55,8.26,14.48,33.94
2934,20240309,4,124,108.01,35.06,0.5,1.33,28.84
2935,20240614,4,158,1298.08,419.12,5.17,14.98,29.28
2936,20240327,3,22,1627.54,506.3,5.03,14.25,32.23
2937,20251209,4,68,807.08,240.83,4.69,3.5,35.4
2938,20240202,2,112,88.6,26.5,0.3,0.56,35.22
2939,20250501,2,52,105.06,29.03,0.35,0.72,40.91
2940,20250927,3,102,104.65,31.04,0.43,1.22,35.86
2941,20250207,1,86,2779.49,859.08,15.82,18.67,32.73
2942,20250204,4,156,1331.88,418.85,3.78,18.43,31.38
2943,20240122,2,57,966.14,287.02,5.8,4.75,35.73
2944,20250911,3,148,1146.82,345.42,5.08,4.67,34.7
2945,20251209,3,28,693.41,207.47,3.29,7.5,35.2
2946,20251003,3,78,1436.87,428.07,4.29,15.96,35.52
2947,20250530,4,178,379.58,117.23,1.68,4.56,32.79
2948,20250720,3,103,85.54,26.75,0.43,1.14,31.81
2949,20240220,1,153,2242.85,772.53,7.47,11.79,23.89
2950,20250308,4,68,674.47,210.76,2.17,3.02,31.88
2951,20240126,3,10,740.15,242.68,2.66,6.77,28.03
2952,20240509,3,49,928.54,288.89,4.0,5.82,32.22
2953,20241105,2,238,89.75,27.4,0.35,1.09,33.68
2954,20250521,5,7,133.72,43.14,0.83,0.68,29.35
2955,20240917,3,104,101.71,32.29,0.5,0.59,30.64
2956,20251114,1,181,2187.43,730.25,9.89,23.34,26.54
2957,20251022,4,214,783.6,224.52,3.31,3.34,38.37
2958,20240223,4,109,1686.5,581.17,8.19,14.06,23.85
2959,20240725,4,158,1055.29,331.28,5.23,6.93,31.52
2960,20240305,1,142,493.3,173.86,2.42,2.18,21.89
2961,20251113,4,68,707.44,203.04,4.01,6.75,38.25
2962,20250406,2,26,383.14,109.7,1.91,3.5,38.42
2963,20250627,3,236,365.2,110.54,1.12,3.13,34.33
2964,20250816,3,225,1362.87,421.84,8.32,18.45,32.62
2965,20240920,2,12,522.75,155.7,2.22,6.91,35.54
2966,20240105,5,174,128.68,42.55,0.77,1.32,27.34
2967,20250903,1,119,514.0,163.08,1.51,5.29,30.68
2968,20240122,3,168,129.49,40.95,0.81,1.45,30.94
2969,20250915,1,133,1589.02,514.52,9.06,9.85,29.05
2970,20240924,2,12,553.08,165.92,3.11,3.83,35.0
2971,20251007,2,48,97.22,26.73,0.37,0.62,41.26
2972,20251031,2,42,93.62,25.39,0.33,0.84,42.21
2973,20250520,5,180,1535.85,495.9,9.74,9.54,29.28
2974,20241007,1,113,1600.42,522.57,6.85,22.16,28.37
2975,20251106,4,144,1737.32,513.0,11.01,9.75,36.18
2976,20250422,5,159,488.69,154.33,2.35,4.23,31.05
2977,20241101,1,160,152.74,51.33,0.42,0.83,25.98
2978,20241205,4,120,1258.5,392.4,7.54,17.15,32.05
2979,20240917,4,247,1103.5,362.87,6.28,7.45,27.79
2980,20240828,1,132,530.82,172.88,3.13,4.57,28.58
2981,20241130,1,199,147.85,49.13,0.84,0.61,26.93
2982,20240702,1,43,1412.32,464.37,3.57,19.34,27.8
2983,20250506,2,110,1302.09,373.28,8.42,14.24,38.33
2984,20250723,1,237,1305.73,423.0,4.96,11.95,29.01
2985,20250910,1,201,1033.54,317.79,5.64,6.18,33.13
2986,20241104,5,59,1364.34,453.94,6.38,17.39,26.82
2987,20250417,3,60,826.42,250.31,5.26,11.5,34.28
2988,20250507,5,91,1394.18,458.91,7.93,6.91,27.71
2989,20240219,3,165,1805.27,601.15,5.26,11.98,26.75
2990,20240808,2,26,304.26,92.43,0.89,3.13,34.05
2991,20240829,2,195,1002.19,302.14,5.28,8.75,34.63
2992,20250809,1,89,1648.0,502.18,10.58,16.26,33.82
2993,20250117,4,163,1275.22,396.59,7.79,7.45,32.25
2994,20240109,4,247,1043.91,359.11,5.34,14.0,24.0
2995,20240509,3,233,353.25,111.77,2.17,2.83,30.9
2996,20240504,3,148,1273.27,405.56,5.48,5.79,30.37
2997,20250404,3,98,1428.86,445.35,3.63,14.88,32.08
2998,20240820,2,74,257.29,75.28,1.51,1.86,36.85
2999,20241031,3,49,1141.24,365.79,4.99,15.85,29.87
3000,20240810,1,248,1724.86,571.83,9.83,23.03,27.12
3001,20251003,4,203,1058.68,320.78,3.19,9.15,34.25
3002,20240125,2,172,1335.12,407.1,4.71,8.57,33.77
3003,20241226,1,169,2749.8,894.67,15.21,28.47,28.66
3004,20250220,1,126,2005.62,636.42,7.02,12.15,30.67
3005,20240505,3,13,1189.68,389.98,6.99,12.2,28.05
3006,20240614,5,73,124.57,40.22,0.56,1.61,29.28
3007,20240522,1,154,1421.32,467.27,5.77,17.56,27.81
3008,20241119,3,21,937.24,302.39,3.51,7.4,29.34
3009,20240601,1,218,1034.29,356.37,5.82,12.81,23.86
3010,20251217,2,212,1454.67,391.83,7.23,9.26,42.66
3011,20241109,4,1,1244.55,400.79,4.09,15.12,29.49
3012,20240131,1,122,1919.17,666.03,5.17,26.46,23.24
3013,20241230,1,41,2289.34,775.54,13.29,30.09,25.31
3014,20250114,2,114,934.18,271.06,3.99,5.16,37.46
3015,20250115,5,187,506.43,166.94,2.3,2.05,27.59
3016,20251212,3,102,120.42,35.95,0.64,0.83,35.37
3017,20241129,5,81,1560.88,507.72,4.31,21.32,28.68
3018,20241220,1,2,2139.66,700.35,5.41,21.88,28.17
3019,20250220,4,68,677.43,209.0,3.97,7.54,32.87
3020,20240701,1,118,154.13,53.09,0.44,1.57,23.88
3021,20240910,2,228,927.41,279.82,5.97,6.92,34.57
3022,20240222,1,41,2225.32,763.28,11.26,12.39,24.25
3023,20240225,2,198,109.19,33.09,0.56,1.21,34.23
3024,20240921,5,222,498.5,157.75,1.35,6.04,30.89
3025,20250614,4,101,275.58,85.32,1.6,3.29,32.6
3026,20241028,1,64,1407.04,466.69,4.19,14.18,27.08
3027,20250112,1,199,172.17,55.17,1.07,0.84,29.89
3028,20241212,2,204,1358.42,393.34,5.57,8.53,37.61
3029,20251225,1,231,2345.98,735.98,8.76,19.31,31.57
3030,20250714,4,45,633.76,191.73,3.81,8.82,34.37
3031,20240210,3,168,146.94,48.28,0.84,1.52,27.85
3032,20240522,1,113,1548.12,546.05,7.31,15.75,21.82
3033,20250702,5,91,1493.86,467.04,8.98,10.26,31.84
3034,20251126,5,234,2088.72,633.97,9.55,23.39,34.12
3035,20240930,1,154,1403.21,467.49,4.41,16.88,26.71
3036,20240921,2,115,1281.25,380.74,4.59,10.31,35.71
3037,20240319,1,224,1955.66,673.06,11.1,16.18,23.96
3038,20250907,2,197,1117.86,313.76,5.71,11.35,39.83
3039,20250502,4,150,109.95,33.83,0.39,1.48,33.09
3040,20241213,1,199,196.67,60.79,1.26,1.55,32.72
3041,20251018,2,83,1222.71,340.94,4.76,12.33,40.29
3042,20250619,1,191,106.11,33.19,0.33,0.57,31.8
3043,20240523,1,20,1572.08,525.14,4.77,9.07,26.49
3044,20250323,3,38,1596.2,497.7,5.4,22.21,32.05
3045,20240821,4,208,734.22,233.04,2.02,8.5,30.65
3046,20250724,1,75,1848.55,599.82,4.78,23.28,28.88
3047,20250122,3,17,124.18,38.74,0.79,1.65,32.0
3048,20240412,3,103,135.8,45.01,0.72,0.59,27.14
3049,20250919,1,220,1506.64,451.03,6.14,10.81,35.16
3050,20250515,1,54,1642.88,541.49,8.01,18.9,27.6
3051,20240518,1,75,1681.28,573.32,9.76,20.64,24.75
3052,20240917,2,57,746.23,221.27,4.05,6.87,35.87
3053,20241010,1,113,1814.26,613.15,6.36,24.7,25.51
3054,20240225,2,19,1242.24,391.65,6.24,10.45,31.18
3055,20250102,5,234,2233.04,755.3,9.02,16.68,25.44
3056,20241206,1,65,2611.93,869.98,12.4,24.12,26.73
3057,20250809,3,244,350.11,104.95,1.57,1.94,35.06
3058,20251129,1,63,595.8,189.82,3.79,4.61,30.35
3059,20251203,4,1,1708.72,500.11,6.07,11.12,36.83
3060,20240611,3,99,1173.45,391.18,3.32,10.84,26.66
3061,20250812,2,183,496.65,139.86,3.16,6.49,39.6
3062,20240331,2,197,1430.54,449.93,7.97,13.62,31.37
3063,20240108,2,82,107.55,32.43,0.32,1.36,34.61
3064,20240616,1,237,1543.57,521.79,5.29,16.15,25.49
3065,20240411,1,194,154.1,51.97,0.52,1.37,25.68
3066,20250708,4,158,956.95,297.57,5.58,12.33,32.26
3067,20240401,3,168,92.69,29.79,0.42,0.4,29.64
3068,20241012,3,22,1299.0,396.71,6.59,15.38,33.65
3069,20250521,1,132,586.87,184.18,2.93,6.02,31.54
3070,20250330,1,135,193.96,61.35,0.74,1.33,30.93
3071,20251201,3,202,114.7,34.9,0.62,0.67,33.94
3072,20251216,1,160,165.12,51.66,0.96,0.77,31.78
3073,20241210,4,162,649.87,203.96,3.03,6.7,31.54
3074,20250602,4,150,102.97,31.14,0.64,1.22,34.39
3075,20241117,2,19,1160.21,326.99,3.99,12.34,39.54
3076,20240726,1,248,1875.2,640.12,10.0,12.45,24.66
3077,20240205,5,7,173.78,59.16,0.6,1.89,24.89
3078,20240604,1,6,1364.65,477.74,6.09,15.74,22.48
3079,20241127,5,81,2015.3,650.86,12.68,24.3,29.26
3080,20251029,3,15,1245.28,365.07,8.04,7.24,36.71
3081,20240511,4,109,1520.15,503.35,5.46,13.89,27.22
3082,20251007,2,57,631.44,171.02,3.82,5.11,42.29
3083,20241017,2,87,1520.75,450.14,8.64,9.45,36.0
3084,20251027,5,51,849.18,269.29,3.1,4.99,30.72
3085,20250110,3,50,505.96,164.03,2.66,5.23,28.95
3086,20241206,2,67,107.66,31.38,0.63,1.01,37.13
3087,20250128,3,138,1634.33,507.1,10.48,9.7,32.43
3088,20251204,4,109,1984.09,599.43,10.82,16.37,34.47
3089,20250411,1,142,532.63,171.21,1.38,4.93,29.64
3090,20240930,1,2,1547.9,506.6,9.87,20.03,28.18
3091,20251003,3,134,881.45,271.06,5.11,4.98,33.12
3092,20250814,1,132,524.87,167.45,3.22,5.51,30.24
3093,20240331,3,98,1480.39,481.84,8.41,12.36,28.63
3094,20250302,1,2,2182.46,729.03,6.38,13.64,26.49
3095,20250729,3,21,673.54,206.05,2.65,5.93,33.52
3096,20250528,2,12,508.48,147.34,1.95,6.29,37.56
3097,20240909,5,149,1281.55,420.04,6.85,6.48,28.06
3098,20240802,3,236,337.6,110.79,1.83,3.14,27.96
3099,20241108,3,167,769.78,243.0,4.55,10.09,31.08
3100,20251209,4,173,926.03,277.62,5.54,9.56,35.05
3101,20240214,1,32,147.87,49.8,0.6,0.91,25.81
3102,20251001,3,100,1318.28,405.34,5.34,18.29,33.13
3103,20250313,3,235,957.9,282.54,3.39,11.35,36.26
3104,20250603,1,111,143.72,47.5,0.77,1.86,27.37
3105,20251209,5,174,142.26,45.1,0.59,1.26,30.75
3106,20250324,1,133,1730.44,567.72,7.6,20.25,27.98
3107,20241201,1,194,141.05,45.99,0.72,1.01,28.49
3108,20250528,1,160,160.63,54.04,0.74,1.41,25.9
3109,20250108,3,99,1258.98,406.4,8.14,11.63,29.3
3110,20250605,3,202,102.91,31.91,0.38,1.42,32.47
3111,20250311,2,228,1361.89,380.89,7.91,8.99,40.08
3112,20241212,3,104,126.66,37.84,0.33,1.76,35.32
3113,20250711,3,165,1170.8,359.72,3.51,11.56,33.19
3114,20250910,1,166,1578.89,486.3,5.38,17.24,33.0
3115,20241119,1,154,2119.36,682.09,10.57,25.75,29.54
3116,20240319,2,110,1254.56,392.43,5.42,5.67,31.8
3117,20240729,1,248,1676.53,568.41,7.74,17.33,25.24
3118,20240905,4,232,1036.23,328.73,4.95,11.94,30.69
3119,20250524,1,79,2127.32,666.36,5.53,25.49,31.69
3120,20250507,3,138,1326.06,409.01,3.71,10.63,32.89
3121,20251227,2,204,1765.03,513.76,4.47,11.34,37.23
3122,20251109,1,224,1594.58,510.07,9.53,7.79,30.03
3123,20241001,2,42,117.11,35.47,0.34,1.21,34.29
3124,20250722,2,114,622.76,172.85,3.83,8.28,40.61
3125,20241007,4,141,406.57,132.27,2.32,1.98,28.67
3126,20250305,4,144,1463.1,446.48,7.57,6.54,33.71
3127,20250314,5,174,112.83,36.48,0.45,0.66,29.17
3128,20241128,1,86,2639.66,856.94,11.24,13.41,28.84
3129,20250701,4,208,692.97,213.27,4.06,7.1,33.06
3130,20251111,5,130,413.62,130.62,2.32,4.83,31.05
3131,20250103,5,33,1546.15,506.89,7.01,15.0,28.04
3132,20240916,1,132,434.82,144.53,2.27,5.34,26.9
3133,20251217,2,82,104.35,29.84,0.48,0.47,38.52
3134,20251008,2,97,1404.25,382.01,5.35,12.31,41.99
3135,20240518,1,89,2236.24,757.19,12.99,27.16,25.35
3136,20251124,4,239,366.07,114.35,1.01,1.76,31.91
3137,20250902,4,1,1100.49,332.92,6.24,12.28,34.37
3138,20241204,2,19,1140.02,328.92,5.09,15.78,37.87
3139,20250302,4,178,406.9,125.15,1.22,2.41,33.11
3140,20250523,3,15,1070.24,320.77,5.19,5.34,35.07
3141,20250325,1,88,182.49,57.52,0.46,2.43,31.2
3142,20250801,1,245,1177.13,372.16,3.7,6.57,30.96
3143,20240810,1,63,382.92,126.52,1.98,4.4,27.4
3144,20240902,1,186,2286.96,779.85,12.63,19.84,24.75
3145,20240807,1,185,152.69,51.89,0.46,0.66,25.04
3146,20240711,1,106,1482.5,515.32,9.57,16.07,23.1
3147,20241016,3,206,105.92,32.78,0.34,0.69,32.62
3148,20241001,1,135,130.72,44.33,0.39,0.87,25.22
3149,20240710,1,181,1677.93,562.91,4.41,23.19,26.13
3150,20241027,2,197,1451.95,411.08,6.83,6.48,39.22
3151,20250105,2,195,1061.72,303.14,6.33,8.68,38.62
3152,20251029,1,185,143.09,44.52,0.55,0.66,32.22
3153,20250701,3,211,1368.05,413.59,4.63,8.03,34.42
3154,20250812,4,136,1201.38,378.15,6.51,7.56,31.31
3155,20241116,2,3,558.64,167.01,2.2,6.18,35.26
3156,20250923,4,1,1191.38,357.46,4.27,10.64,34.99
3157,20240505,5,117,795.73,265.58,4.01,5.86,26.56
3158,20240212,4,128,1372.25,458.28,7.7,8.2,26.51
3159,20240119,1,89,2218.6,777.31,7.02,29.2,22.41
3160,20251228,3,167,877.9,251.15,4.1,4.24,38.48
3161,20241013,5,81,1408.04,455.75,8.15,15.68,29.08
3162,20250313,4,203,978.88,290.49,2.83,10.4,35.81
3163,20241218,1,39,2602.89,827.3,13.15,23.26,30.54
3164,20240724,1,229,1525.05,499.42,6.3,10.38,28.13
3165,20240517,1,142,582.89,201.7,3.01,6.03,23.49
3166,20250806,4,150,88.57,27.44,0.34,1.21,32.55
3167,20240921,3,235,762.81,245.17,1.98,9.57,29.65
3168,20250408,1,248,2073.86,675.41,9.9,14.56,28.58
3169,20240603,5,7,140.56,46.27,0.8,0.81,27.71
3170,20241003,1,79,2307.57,754.3,8.21,23.3,28.28
3171,20251113,1,93,1605.2,506.02,5.97,11.51,31.19
3172,20240811,5,85,800.72,277.27,4.71,8.35,23.43
3173,20241003,4,232,917.62,299.0,5.93,6.71,28.54
3174,20240605,2,114,547.13,156.5,2.16,5.18,38.49
3175,20250812,2,238,71.76,19.44,0.45,0.84,42.28
3176,20240627,5,59,1272.09,423.1,6.57,14.6,26.85
3177,20250702,3,13,1067.41,327.91,6.09,10.37,33.2
3178,20240121,2,83,1069.46,330.29,6.32,9.65,32.79
3179,20251211,2,212,1409.32,392.13,6.46,6.25,40.44
3180,20250531,2,8,569.1,161.21,1.65,7.48,39.18
3181,20250825,1,54,1749.44,547.78,4.73,10.77,31.72
3182,20250330,2,42,105.13,31.44,0.46,1.26,35.23
3183,20250420,4,30,1615.21,507.5,7.1,21.82,31.45
3184,20241105,1,182,2346.8,760.64,6.49,19.72,28.97
3185,20250407,2,97,1058.62,307.25,3.42,11.59,37.44
3186,20240531,5,249,1807.31,603.42,5.38,20.43,26.53
3187,20240522,2,207,713.39,207.85,3.88,5.99,37.16
3188,20241102,4,80,1442.29,460.78,7.9,16.5,30.13
3189,20250623,1,237,1672.14,542.51,5.72,11.4,28.89
3190,20250221,2,92,405.23,114.5,1.57,2.68,39.36
3191,20250726,4,141,300.43,89.59,1.5,1.29,35.45
3192,20240326,1,71,1866.48,646.25,5.57,15.93,23.44
3193,20240506,1,125,1384.14,472.99,7.89,13.19,24.57
3194,20241124,5,188,115.38,37.36,0.43,0.75,29.06
3195,20251223,3,104,111.98,33.18,0.36,0.52,35.93
3196,20241212,1,166,2037.2,655.65,9.01,11.8,29.54
3197,20250327,2,3,720.42,209.58,2.98,7.94,37.27
3198,20250429,4,221,767.74,244.39,3.55,6.63,30.42
3199,20251126,3,216,1128.69,331.52,3.13,15.44,36.57
3200,20240212,3,98,1998.5,675.09,5.69,10.13,25.55
3201,20240325,1,223,2464.22,821.28,15.91,19.24,26.68
3202,20240713,1,89,2034.25,711.74,7.96,21.91,22.53
3203,20250316,3,167,1019.5,319.96,6.43,10.69,31.54
3204,20250208,1,9,133.43,43.86,0.51,1.74,27.82
3205,20240824,5,85,911.26,294.12,4.58,11.74,29.31
3206,20250126,4,68,866.45,271.13,4.59,7.54,31.77
3207,20241218,1,89,2628.97,868.4,10.54,20.14,27.42
3208,20250813,3,49,924.23,277.49,3.61,8.27,34.94
3209,20240801,5,131,1137.25,374.34,5.43,7.19,27.71
3210,20250320,1,154,2190.35,712.39,9.3,23.21,28.69
3211,20240119,1,218,1485.73,506.28,9.56,13.08,24.81
3212,20251017,2,250,987.02,269.57,5.43,5.89,41.72
3213,20240521,4,158,1418.17,442.98,4.53,15.94,31.91
