request_id,created_at,resolved_at,date_id,customer_id,region_id,asset_id,request_type,priority,status,sla_target_hours,actual_resolution_hours,within_sla
4663,2025-04-07 00:11:00,2025-04-07 06:33:48,20250407,739,3,236.0,Contract Update,Critical,Resolved,7.93,6.38,True
4664,2024-09-27 02:34:00,2024-09-29 06:53:48,20240927,583,1,224.0,Outage Investigation,Medium,Resolved,48.82,52.33,False
4665,2025-10-01 09:37:00,,20251001,24,3,127.0,Emergency Repair,High,In Progress,23.41,,
4666,2025-07-31 05:29:00,2025-07-31 15:17:03,20250731,670,1,201.0,Emergency Repair,High,Cancelled,25.44,,
4667,2025-12-24 10:54:00,2025-12-25 16:01:12,20251224,491,3,104.0,Preventive Check,Low,Resolved,67.2,29.12,True
4668,2024-11-27 19:00:00,2024-11-28 21:43:35,20241127,401,4,141.0,Preventive Check,Low,Cancelled,74.74,,
4669,2024-07-13 14:32:00,2024-07-16 17:34:24,20240713,480,1,122.0,Emergency Repair,Low,Resolved,72.57,75.04,False
4670,2025-08-04 13:39:00,2025-08-05 10:32:24,20250804,8,1,119.0,Installation Support,High,Resolved,25.85,20.89,True
4671,2024-12-25 21:42:00,,20241225,504,3,21.0,Billing Inquiry,Low,Open,65.99,,
4672,2025-01-28 04:15:00,2025-01-28 14:01:48,20250128,507,5,180.0,Installation Support,Critical,Resolved,7.78,9.78,False
4673,2024-05-04 13:54:00,2024-05-05 01:25:48,20240504,679,2,26.0,Performance Review,High,Resolved,23.12,11.53,True
4674,2024-07-29 22:29:00,2024-07-30 05:04:02,20240729,379,3,,Contract Update,High,Cancelled,21.88,,
4675,2024-12-28 05:32:00,2024-12-28 12:16:24,20241228,725,1,64.0,Emergency Repair,Critical,Resolved,7.69,6.74,True
4676,2024-12-28 13:13:00,2024-12-29 23:58:00,20241228,54,4,62.0,Emergency Repair,Medium,Resolved,47.55,34.75,True
4677,2025-03-09 07:54:00,2025-03-11 07:07:48,20250309,36,2,95.0,Preventive Check,Low,Resolved,69.24,47.23,True
4678,2025-11-20 01:27:00,2025-11-22 11:31:12,20251120,177,1,6.0,Installation Support,Low,Resolved,78.9,58.07,True
4679,2025-04-13 22:39:00,2025-04-14 12:14:24,20250413,573,2,82.0,Preventive Check,High,Resolved,25.0,13.59,True
4680,2024-08-10 23:12:00,2024-08-12 07:49:11,20240810,267,1,171.0,Emergency Repair,High,Resolved,24.24,32.62,False
4681,2025-08-14 14:26:00,2025-08-15 17:10:24,20250814,514,1,145.0,Contract Update,High,Resolved,25.75,26.74,False
4682,2024-09-20 17:11:00,2024-09-24 15:37:24,20240920,365,5,85.0,Contract Update,Low,Resolved,73.99,94.44,False
4683,2025-03-10 12:07:00,2025-03-13 00:41:48,20250310,698,5,53.0,Installation Support,Medium,Resolved,44.84,60.58,False
4684,2025-03-24 03:51:00,2025-03-24 22:37:12,20250324,507,5,,Billing Inquiry,High,Resolved,24.72,18.77,True
4685,2024-07-11 08:45:00,2024-07-12 11:33:00,20240711,125,2,140.0,Emergency Repair,Medium,Resolved,48.13,26.8,True
4686,2025-04-04 16:00:00,2025-04-06 02:14:24,20250404,420,1,47.0,Contract Update,High,Resolved,25.12,34.24,False
4687,2025-01-26 01:55:00,2025-01-29 05:59:12,20250126,484,3,22.0,Outage Investigation,Low,Resolved,72.72,76.07,False
4688,2024-09-21 00:46:00,2024-09-21 18:53:12,20240921,132,2,56.0,Outage Investigation,High,Resolved,22.18,18.12,True
4689,2025-12-20 18:02:00,2025-12-22 03:34:59,20251220,496,2,8.0,Preventive Check,Medium,Resolved,52.34,33.55,True
4690,2024-01-04 04:31:00,2024-01-06 14:19:36,20240104,267,1,192.0,Billing Inquiry,Medium,Resolved,47.4,57.81,False
4691,2025-10-27 13:59:00,2025-10-27 19:17:00,20251027,372,4,176.0,Emergency Repair,Critical,Resolved,8.71,5.3,True
4692,2024-09-01 14:23:00,2024-09-02 15:32:36,20240901,172,4,,Contract Update,Medium,Resolved,49.18,25.16,True
4693,2025-02-06 02:54:00,2025-02-06 10:45:55,20250206,491,3,23.0,Billing Inquiry,High,Cancelled,23.6,,
4694,2024-04-24 08:54:00,2024-04-26 12:55:12,20240424,278,1,4.0,Installation Support,Medium,Resolved,45.18,52.02,False
4695,2025-09-03 21:17:00,2025-09-06 07:58:24,20250903,199,1,77.0,Installation Support,Low,Resolved,74.63,58.69,True
4696,2025-09-29 07:21:00,2025-10-01 03:43:12,20250929,107,5,174.0,Billing Inquiry,Low,Resolved,66.81,44.37,True
4697,2024-01-03 08:22:00,,20240103,707,3,138.0,Preventive Check,Medium,Open,48.86,,
4698,2025-03-13 09:02:00,2025-03-15 21:45:48,20250313,484,3,165.0,Billing Inquiry,Low,Resolved,69.26,60.73,True
4699,2024-11-04 15:16:00,2024-11-04 22:49:49,20241104,347,1,135.0,Preventive Check,High,Cancelled,26.36,,
4700,2024-08-31 00:11:00,,20240831,617,1,6.0,Contract Update,Medium,Open,50.89,,
4701,2024-05-23 05:38:00,2024-05-24 17:08:36,20240523,141,1,41.0,Installation Support,Medium,Resolved,49.32,35.51,True
4702,2025-10-14 08:56:00,2025-10-15 13:17:00,20251014,155,5,,Contract Update,Medium,Resolved,50.12,28.35,True
4703,2025-07-23 18:30:00,2025-07-24 13:33:36,20250723,59,3,14.0,Performance Review,High,Resolved,23.93,19.06,True
4704,2024-03-23 09:10:00,,20240323,130,4,116.0,Emergency Repair,High,In Progress,24.45,,
4705,2024-05-31 09:53:00,2024-06-01 08:11:36,20240531,18,4,121.0,Preventive Check,Medium,Resolved,45.02,22.31,True
4706,2024-10-01 01:45:00,2024-10-03 10:34:48,20241001,556,4,109.0,Outage Investigation,Medium,Resolved,51.69,56.83,False
4707,2024-06-15 13:17:00,2024-06-18 01:05:00,20240615,670,1,145.0,Emergency Repair,Low,Resolved,65.16,59.8,True
4708,2024-07-22 06:10:00,2024-07-23 02:19:00,20240722,589,1,160.0,Installation Support,High,Resolved,23.77,20.15,True
4709,2024-11-28 14:59:00,2024-12-01 22:54:12,20241128,227,1,106.0,Emergency Repair,Low,Resolved,68.49,79.92,False
4710,2025-04-13 21:57:00,2025-04-14 15:29:24,20250413,388,3,102.0,Performance Review,High,Resolved,25.81,17.54,True
4711,2024-08-21 07:21:00,2024-08-22 04:04:12,20240821,203,4,243.0,Outage Investigation,High,Resolved,24.1,20.72,True
4712,2025-06-26 09:14:00,2025-06-26 12:57:11,20250626,170,5,180.0,Contract Update,High,Cancelled,22.88,,
4713,2024-10-02 02:01:00,2024-10-04 03:29:12,20241002,147,5,34.0,Emergency Repair,Medium,Resolved,51.11,49.47,True
4714,2024-08-26 21:33:00,2024-08-27 01:08:06,20240826,617,1,201.0,Installation Support,Low,Cancelled,69.35,,
4715,2024-03-28 10:41:00,2024-03-30 03:20:36,20240328,690,2,172.0,Installation Support,Low,Resolved,66.89,40.66,True
4716,2024-02-04 22:16:00,2024-02-07 01:08:48,20240204,681,4,176.0,Installation Support,Medium,Resolved,48.16,50.88,False
4717,2024-08-27 22:01:00,,20240827,411,4,170.0,Installation Support,Low,In Progress,67.06,,
4718,2025-08-09 07:00:00,2025-08-10 17:46:48,20250809,378,5,117.0,Outage Investigation,Medium,Resolved,51.99,34.78,True
4719,2024-06-26 15:50:00,2024-06-27 19:27:48,20240626,273,4,144.0,Billing Inquiry,High,Resolved,26.12,27.63,False
4720,2025-06-09 01:54:00,2025-06-10 19:43:12,20250609,690,2,213.0,Performance Review,Medium,Resolved,51.69,41.82,True
4721,2025-05-29 15:43:00,2025-05-30 07:19:00,20250529,689,3,244.0,Emergency Repair,High,Resolved,24.54,15.6,True
4722,2024-05-05 14:53:00,2024-05-07 21:38:00,20240505,742,3,190.0,Outage Investigation,Low,Resolved,78.43,54.75,True
4723,2025-04-11 03:31:00,2025-04-12 01:31:36,20250411,146,2,250.0,Preventive Check,High,Resolved,23.7,22.01,True
4724,2025-01-15 04:13:00,2025-01-16 09:32:48,20250115,734,3,104.0,Billing Inquiry,Medium,Resolved,44.88,29.33,True
4725,2024-02-29 10:16:00,2024-03-03 14:33:24,20240229,201,4,128.0,Performance Review,Low,Resolved,70.7,76.29,False
4726,2025-05-10 20:32:00,2025-05-12 09:26:00,20250510,561,2,110.0,Preventive Check,Low,Resolved,66.91,36.9,True
4727,2025-05-04 01:08:00,2025-05-04 18:47:36,20250504,570,2,26.0,Preventive Check,High,Resolved,23.46,17.66,True
4728,2025-03-15 02:53:00,2025-03-17 00:54:12,20250315,389,5,53.0,Emergency Repair,Medium,Resolved,45.51,46.02,False
4729,2025-03-14 23:29:00,2025-03-16 05:14:36,20250314,418,4,30.0,Installation Support,Medium,Resolved,43.62,29.76,True
4730,2024-08-28 10:39:00,2024-08-29 21:16:48,20240828,575,1,177.0,Preventive Check,Medium,Resolved,43.21,34.63,True
4731,2025-07-30 15:48:00,2025-08-01 23:37:12,20250730,566,1,191.0,Installation Support,Low,Resolved,75.99,55.82,True
4732,2025-02-26 22:37:00,2025-03-01 10:10:36,20250226,164,1,185.0,Outage Investigation,Low,Resolved,71.61,59.56,True
4733,2024-07-22 15:31:00,,20240722,53,1,41.0,Outage Investigation,Critical,In Progress,8.33,,
4734,2025-09-17 09:13:00,2025-09-17 14:10:36,20250917,40,1,,Contract Update,Critical,Resolved,7.59,4.96,True
4735,2025-03-10 07:41:00,2025-03-12 07:58:24,20250310,696,2,84.0,Emergency Repair,Medium,Resolved,50.63,48.29,True
4736,2025-05-26 19:00:00,2025-05-27 13:45:00,20250526,212,4,178.0,Installation Support,High,Resolved,22.27,18.75,True
4737,2024-11-07 01:28:00,2024-11-08 01:59:48,20241107,37,3,94.0,Contract Update,Medium,Resolved,45.28,24.53,True
4738,2024-01-23 10:41:00,2024-01-23 19:44:02,20240123,111,2,35.0,Outage Investigation,Medium,Cancelled,49.2,,
4739,2024-04-07 17:31:00,2024-04-08 17:41:12,20240407,349,1,119.0,Contract Update,High,Resolved,23.39,24.17,False
4740,2024-01-15 23:46:00,2024-01-17 11:40:00,20240115,225,2,195.0,Outage Investigation,Low,Resolved,67.06,35.9,True
4741,2024-12-18 01:11:00,2024-12-19 10:28:24,20241218,200,4,101.0,Preventive Check,Medium,Resolved,51.38,33.29,True
4742,2025-01-12 08:13:00,2025-01-13 06:44:12,20250112,90,3,202.0,Emergency Repair,High,Resolved,24.6,22.52,True
4743,2024-04-01 17:52:00,2024-04-01 23:35:48,20240401,246,2,26.0,Performance Review,Critical,Resolved,8.37,5.73,True
4744,2025-08-09 08:28:00,2025-08-11 14:01:36,20250809,376,1,147.0,Billing Inquiry,Low,Resolved,75.48,53.56,True
4745,2024-08-03 10:33:00,2024-08-05 09:24:00,20240803,586,1,147.0,Emergency Repair,Medium,Resolved,43.56,46.85,False
4746,2024-03-24 05:31:00,2024-03-25 04:07:36,20240324,322,4,161.0,Outage Investigation,High,Resolved,25.29,22.61,True
4747,2024-07-12 15:42:00,2024-07-13 04:02:24,20240712,135,3,168.0,Installation Support,High,Resolved,23.22,12.34,True
4748,2024-08-25 15:20:00,,20240825,276,3,14.0,Outage Investigation,Medium,In Progress,48.3,,
4749,2024-12-01 07:24:00,2024-12-02 18:52:47,20241201,743,2,112.0,Emergency Repair,Medium,Resolved,44.37,35.48,True
4750,2025-02-16 13:28:00,2025-02-17 09:54:24,20250216,224,4,170.0,Installation Support,High,Resolved,23.49,20.44,True
4751,2025-07-18 15:34:00,2025-07-20 22:17:12,20250718,545,4,161.0,Preventive Check,Low,Resolved,72.44,54.72,True
4752,2024-08-05 02:12:00,2024-08-08 00:07:48,20240805,453,2,228.0,Performance Review,Low,Resolved,68.3,69.93,False
4753,2025-08-18 14:09:00,2025-08-21 06:21:35,20250818,227,1,9.0,Preventive Check,Low,Resolved,77.72,64.21,True
4754,2024-01-28 11:29:00,,20240128,69,5,184.0,Emergency Repair,Low,In Progress,69.81,,
4755,2025-02-02 12:00:00,2025-02-05 14:14:24,20250202,212,4,136.0,Outage Investigation,Low,Resolved,77.77,74.24,True
4756,2024-10-08 07:12:00,2024-10-09 04:25:12,20241008,26,2,25.0,Contract Update,Medium,Resolved,51.13,21.22,True
4757,2025-11-18 11:22:00,2025-11-20 09:14:12,20251118,707,3,100.0,Installation Support,Medium,Resolved,51.92,45.87,True
4758,2025-01-02 12:33:00,2025-01-03 19:48:36,20250102,83,2,35.0,Contract Update,Medium,Resolved,52.47,31.26,True
4759,2025-11-19 17:39:00,2025-11-21 17:36:00,20251119,601,4,247.0,Billing Inquiry,Medium,Resolved,44.48,47.95,False
4760,2024-08-30 17:43:00,2024-09-02 21:56:12,20240830,438,3,28.0,Performance Review,Low,Resolved,77.38,76.22,True
4761,2024-04-02 08:08:00,2024-04-06 19:49:24,20240402,539,1,58.0,Emergency Repair,Low,Resolved,79.03,107.69,False
4762,2024-03-08 12:08:00,2024-03-10 16:08:36,20240308,594,1,223.0,Installation Support,Low,Resolved,76.38,52.01,True
4763,2025-03-25 16:50:00,2025-03-26 02:35:36,20250325,371,5,159.0,Outage Investigation,Critical,Resolved,8.67,9.76,False
4764,2024-08-09 15:03:00,2024-08-10 16:25:34,20240809,103,2,107.0,Performance Review,Low,Cancelled,67.31,,
4765,2024-12-04 15:28:00,2024-12-06 22:42:24,20241204,748,3,102.0,Outage Investigation,Low,Resolved,69.73,55.24,True
4766,2025-06-07 13:57:00,2025-06-09 09:30:36,20250607,276,3,78.0,Billing Inquiry,Low,Resolved,77.54,43.56,True
4767,2024-01-06 20:11:00,2024-01-07 00:59:26,20240106,429,1,64.0,Performance Review,Medium,Cancelled,50.2,,
4768,2025-03-13 05:15:00,2025-03-13 11:40:12,20250313,138,3,104.0,Billing Inquiry,Critical,Resolved,7.61,6.42,True
4769,2024-09-18 16:37:00,2024-09-18 21:12:58,20240918,520,3,22.0,Installation Support,High,Cancelled,23.21,,
4770,2024-08-01 14:48:00,2024-08-03 19:36:00,20240801,196,5,222.0,Outage Investigation,Medium,Resolved,43.81,52.8,False
4771,2024-10-03 13:01:00,2024-10-04 20:25:36,20241003,550,2,57.0,Billing Inquiry,Medium,Resolved,51.96,31.41,True
4772,2024-10-28 21:05:00,2024-10-29 15:51:12,20241028,27,1,75.0,Emergency Repair,High,Resolved,21.81,18.77,True
4773,2024-09-09 11:04:00,2024-09-11 03:50:48,20240909,366,2,217.0,Emergency Repair,Low,Resolved,74.66,40.78,True
4774,2024-01-19 11:26:00,2024-01-20 22:03:48,20240119,670,1,16.0,Emergency Repair,Medium,Resolved,45.04,34.63,True
4775,2025-01-22 10:40:00,2025-01-23 10:11:48,20250122,295,4,170.0,Emergency Repair,High,Resolved,23.13,23.53,False
4776,2024-07-22 07:19:00,2024-07-25 00:09:59,20240722,162,2,31.0,Outage Investigation,Low,Resolved,65.55,64.85,True
4777,2025-08-08 00:35:00,2025-08-08 02:24:04,20250808,254,3,138.0,Contract Update,Critical,Cancelled,7.32,,
4778,2024-07-12 14:22:00,2024-07-13 11:58:00,20240712,23,2,242.0,Preventive Check,High,Resolved,26.11,21.6,True
4779,2025-08-17 12:35:00,2025-08-18 17:51:12,20250817,641,1,179.0,Performance Review,High,Resolved,21.84,29.27,False
4780,2025-05-14 00:22:00,2025-05-16 05:05:48,20250514,79,1,201.0,Installation Support,Medium,Resolved,52.72,52.73,False
4781,2024-01-24 14:44:00,2024-01-27 10:03:48,20240124,71,2,197.0,Emergency Repair,Low,Resolved,72.74,67.33,True
4782,2025-05-19 14:21:00,,20250519,330,4,150.0,Preventive Check,High,Open,22.18,,
4783,2025-04-03 15:10:00,2025-04-05 08:44:12,20250403,572,3,105.0,Emergency Repair,Medium,Resolved,52.27,41.57,True
4784,2024-04-08 01:42:00,2024-04-09 14:46:12,20240408,241,2,107.0,Installation Support,Low,Resolved,70.69,37.07,True
4785,2024-02-20 06:56:00,2024-02-21 20:51:12,20240220,344,4,70.0,Emergency Repair,Low,Resolved,72.43,37.92,True
4786,2025-12-06 23:48:00,2025-12-07 16:51:35,20251206,62,3,225.0,Emergency Repair,High,Resolved,24.22,17.06,True
4787,2024-04-06 07:40:00,2024-04-06 15:28:36,20240406,176,4,72.0,Emergency Repair,Critical,Resolved,7.44,7.81,False
4788,2025-11-30 11:57:00,,20251130,514,1,27.0,Billing Inquiry,Medium,In Progress,43.77,,
4789,2024-02-21 03:57:00,2024-02-22 21:48:00,20240221,12,2,57.0,Billing Inquiry,Low,Resolved,71.7,41.85,True
4790,2025-04-10 01:25:00,2025-04-13 06:12:24,20250410,336,3,21.0,Billing Inquiry,Low,Resolved,71.54,76.79,False
4791,2024-11-29 10:01:00,2024-11-30 18:12:23,20241129,529,1,6.0,Installation Support,Medium,Resolved,49.68,32.19,True
4792,2025-04-20 17:10:00,2025-04-23 07:09:24,20250420,175,4,162.0,Installation Support,Low,Resolved,70.25,61.99,True
4793,2025-02-15 18:44:00,2025-02-18 00:03:12,20250215,469,1,218.0,Outage Investigation,Low,Resolved,74.5,53.32,True
4794,2025-10-15 14:14:00,2025-10-17 05:24:12,20251015,392,4,70.0,Installation Support,Medium,Resolved,50.76,39.17,True
4795,2025-04-11 13:45:00,2025-04-13 07:52:48,20250411,388,3,,Billing Inquiry,Low,Resolved,73.47,42.13,True
4796,2024-06-12 09:58:00,,20240612,565,5,66.0,Contract Update,Low,In Progress,66.42,,
4797,2025-05-12 22:23:00,,20250512,636,5,180.0,Performance Review,Medium,Open,52.43,,
4798,2025-09-06 21:40:00,2025-09-08 18:43:00,20250906,282,1,79.0,Emergency Repair,Low,Resolved,72.91,45.05,True
4799,2024-12-28 11:10:00,2024-12-30 13:30:24,20241228,581,4,150.0,Preventive Check,Medium,Resolved,51.95,50.34,True
4800,2025-08-08 13:34:00,2025-08-09 02:42:24,20250808,35,3,14.0,Installation Support,High,Resolved,24.28,13.14,True
4801,2025-11-15 07:37:00,2025-11-15 13:48:26,20251115,698,5,33.0,Preventive Check,High,Cancelled,25.6,,
4802,2025-02-24 02:49:00,2025-02-26 01:05:48,20250224,318,2,241.0,Preventive Check,Low,Resolved,68.39,46.28,True
4803,2024-05-14 06:19:00,2024-05-14 13:07:00,20240514,98,1,4.0,Installation Support,Critical,Resolved,8.07,6.8,True
4804,2024-10-18 13:43:00,,20241018,291,5,137.0,Outage Investigation,Medium,In Progress,43.21,,
4805,2025-01-13 17:20:00,2025-01-16 16:45:12,20250113,82,1,125.0,Contract Update,Low,Resolved,71.12,71.42,False
4806,2025-05-21 21:42:00,2025-05-23 16:30:36,20250521,248,2,115.0,Outage Investigation,Medium,Resolved,46.64,42.81,True
4807,2024-06-18 14:08:00,2024-06-21 00:31:24,20240618,677,1,171.0,Preventive Check,Medium,Resolved,52.61,58.39,False
4808,2025-05-13 10:07:00,2025-05-13 17:25:00,20250513,327,1,151.0,Installation Support,Critical,Resolved,7.68,7.3,True
4809,2025-06-06 19:33:00,2025-06-07 07:33:00,20250606,130,4,152.0,Installation Support,High,Resolved,25.41,12.0,True
4810,2024-01-07 05:18:00,2024-01-08 22:08:24,20240107,502,2,26.0,Installation Support,Medium,Resolved,50.49,40.84,True
4811,2025-06-15 15:02:00,2025-06-16 20:44:36,20250615,558,1,145.0,Performance Review,Medium,Resolved,49.42,29.71,True
4812,2025-01-14 07:48:00,2025-01-14 13:00:00,20250114,612,1,64.0,Installation Support,Critical,Resolved,7.94,5.2,True
4813,2025-09-23 10:25:00,2025-09-23 16:10:36,20250923,535,4,208.0,Outage Investigation,Medium,Cancelled,46.12,,
4814,2025-07-13 15:08:00,,20250713,454,1,245.0,Contract Update,Medium,In Progress,52.47,,
4815,2024-11-29 21:49:00,2024-12-01 17:10:36,20241129,652,3,148.0,Outage Investigation,Low,Resolved,77.77,43.36,True
4816,2025-06-09 21:40:00,,20250609,594,1,18.0,Outage Investigation,High,In Progress,24.53,,
4817,2025-06-05 03:25:00,2025-06-05 08:18:24,20250605,225,2,172.0,Outage Investigation,Critical,Resolved,7.88,4.89,True
4818,2025-06-16 14:44:00,2025-06-16 21:34:24,20250616,119,2,26.0,Preventive Check,Critical,Resolved,7.8,6.84,True
4819,2025-07-09 19:22:00,2025-07-09 21:51:04,20250709,652,3,102.0,Performance Review,High,Cancelled,25.82,,
4820,2024-07-19 21:30:00,2024-07-23 04:10:48,20240719,672,3,103.0,Contract Update,Low,Resolved,67.54,78.68,False
4821,2024-03-04 00:45:00,2024-03-05 06:08:24,20240304,376,1,179.0,Contract Update,High,Resolved,25.55,29.39,False
4822,2024-09-10 18:39:00,2024-09-13 23:35:24,20240910,96,4,205.0,Installation Support,Low,Resolved,69.56,76.94,False
4823,2025-09-28 19:23:00,2025-09-30 14:18:48,20250928,111,2,,Billing Inquiry,Low,Resolved,78.42,42.93,True
4824,2024-06-17 10:46:00,2024-06-19 02:52:00,20240617,301,1,6.0,Emergency Repair,Low,Resolved,74.3,40.1,True
4825,2024-07-24 05:39:00,,20240724,467,1,160.0,Performance Review,Medium,In Progress,50.72,,
4826,2025-12-15 20:16:00,2025-12-18 20:13:35,20251215,109,1,106.0,Performance Review,Low,Resolved,75.42,71.96,True
4827,2025-11-28 18:21:00,2025-12-01 03:39:36,20251128,609,1,20.0,Performance Review,Medium,Resolved,44.77,57.31,False
4828,2025-07-12 15:46:00,2025-07-13 09:35:12,20250712,575,1,18.0,Preventive Check,High,Resolved,23.72,17.82,True
4829,2024-05-12 12:00:00,,20240512,155,5,73.0,Installation Support,Medium,Open,50.56,,
4830,2025-07-14 09:41:00,2025-07-15 10:00:48,20250714,458,1,191.0,Emergency Repair,High,Resolved,22.4,24.33,False
4831,2025-12-09 13:00:00,,20251209,724,4,158.0,Performance Review,High,In Progress,24.72,,
4832,2025-02-23 00:47:00,,20250223,352,3,94.0,Billing Inquiry,Low,In Progress,73.04,,
4833,2024-03-23 06:20:00,2024-03-24 09:30:48,20240323,568,1,186.0,Performance Review,High,Resolved,25.2,27.18,False
4834,2024-10-10 23:06:00,2024-10-12 17:58:12,20241010,405,3,216.0,Preventive Check,Medium,Resolved,50.72,42.87,True
4835,2024-07-30 04:15:00,,20240730,69,5,222.0,Installation Support,Low,In Progress,76.88,,
4836,2024-01-28 15:54:00,2024-01-31 09:08:23,20240128,101,5,230.0,Emergency Repair,Medium,Resolved,49.14,65.24,False
4837,2025-09-09 17:33:00,2025-09-09 19:02:53,20250909,673,4,120.0,Outage Investigation,Critical,Cancelled,7.84,,
4838,2024-07-13 23:15:00,2024-07-15 02:55:48,20240713,409,3,202.0,Emergency Repair,Medium,Resolved,49.62,27.68,True
4839,2024-07-16 02:06:00,2024-07-16 15:46:12,20240716,231,1,2.0,Outage Investigation,High,Resolved,22.87,13.67,True
4840,2025-05-05 14:41:00,,20250505,228,4,72.0,Billing Inquiry,High,In Progress,22.69,,
4841,2025-06-12 20:27:00,2025-06-15 13:10:48,20250612,126,3,98.0,Emergency Repair,Low,Resolved,69.04,64.73,True
4842,2024-02-29 19:30:00,2024-03-02 09:04:12,20240229,676,3,40.0,Outage Investigation,Medium,Resolved,45.11,37.57,True
4843,2024-08-20 05:21:00,2024-08-21 08:13:48,20240820,412,4,152.0,Billing Inquiry,High,Resolved,26.19,26.88,False
4844,2024-05-17 10:39:00,2024-05-17 17:18:36,20240517,276,3,165.0,Installation Support,Critical,Resolved,7.72,6.66,True
4845,2025-06-22 03:17:00,2025-06-23 05:48:48,20250622,634,4,144.0,Outage Investigation,Medium,Resolved,52.6,26.53,True
4846,2025-01-13 09:44:00,2025-01-14 12:36:12,20250113,305,4,239.0,Performance Review,High,Resolved,22.83,26.87,False
4847,2025-10-15 14:26:00,2025-10-18 05:21:12,20251015,113,1,154.0,Contract Update,Medium,Resolved,47.4,62.92,False
4848,2025-09-03 06:08:00,2025-09-04 15:12:48,20250903,177,1,,Contract Update,Medium,Resolved,49.25,33.08,True
4849,2024-10-03 15:54:00,2024-10-05 08:31:12,20241003,739,3,36.0,Outage Investigation,Low,Resolved,76.9,40.62,True
4850,2024-05-05 05:28:00,,20240505,609,1,218.0,Outage Investigation,Medium,Open,51.84,,
