maintenance_id,date_id,asset_id,region_id,maintenance_type,downtime_hours,maintenance_cost,failure_detected,technician_team
1942,20250818,99,3,Corrective,7.53,6799.68,False,Island Logistics Team
1943,20240202,79,1,Corrective,32.48,10428.57,False,Bravo Reliability Team
1944,20240430,135,1,Inspection,3.15,1320.77,False,Central Response Team
1945,20240420,238,2,Preventive,2.33,1358.22,False,Island Logistics Team
1946,20250503,60,3,Upgrade,10.49,7997.6,False,Delta Upgrade Crew
1947,20240628,57,2,Upgrade,9.8,5673.05,False,Alpha Field Team
1948,20250311,164,1,Upgrade,13.58,22653.14,False,Delta Upgrade Crew
1949,20240304,109,4,Preventive,5.41,2288.09,False,Alpha Field Team
1950,20250620,213,2,Corrective,22.04,5066.81,True,Island Logistics Team
1951,20240425,105,3,Upgrade,12.37,17786.19,False,Bravo Reliability Team
1952,20240215,81,5,Inspection,3.73,1787.11,False,Central Response Team
1953,20240417,212,2,Preventive,2.0,3615.47,False,Central Response Team
1954,20241101,234,5,Preventive,2.66,4482.0,False,Alpha Field Team
1955,20250612,114,2,Inspection,3.05,1415.75,False,Island Logistics Team
1956,20251002,91,5,Corrective,20.82,18970.6,True,Island Logistics Team
1957,20240527,238,2,Preventive,4.79,2567.54,False,Delta Upgrade Crew
1958,20240101,41,1,Corrective,32.24,9366.66,True,Bravo Reliability Team
1959,20250304,2,1,Inspection,0.85,2912.28,False,Delta Upgrade Crew
1960,20241004,169,1,Corrective,29.75,14239.68,True,Delta Upgrade Crew
1961,20240219,249,5,Corrective,37.35,9100.43,True,Central Response Team
1962,20250624,89,1,Inspection,0.88,2619.79,False,Delta Upgrade Crew
1963,20240809,236,3,Corrective,26.91,11569.41,True,Bravo Reliability Team
1964,20240515,123,3,Preventive,4.36,2876.83,False,Alpha Field Team
1965,20251120,2,1,Preventive,6.3,3187.33,False,Delta Upgrade Crew
1966,20250219,140,2,Upgrade,12.51,14988.23,False,Central Response Team
1967,20251123,33,5,Corrective,28.85,8657.19,True,Delta Upgrade Crew
1968,20241225,79,1,Corrective,50.19,8944.72,True,Delta Upgrade Crew
1969,20251205,153,1,Inspection,2.21,2014.66,False,Central Response Team
1970,20240218,210,1,Corrective,15.78,7981.91,True,Delta Upgrade Crew
1971,20250820,179,1,Corrective,24.41,19214.01,True,Bravo Reliability Team
1972,20250903,109,4,Preventive,5.81,3532.66,False,Bravo Reliability Team
1973,20241210,104,3,Corrective,21.41,7522.92,True,Bravo Reliability Team
1974,20241111,130,5,Inspection,1.05,1293.58,False,Island Logistics Team
1975,20240809,161,4,Preventive,7.03,3364.23,False,Delta Upgrade Crew
1976,20250808,2,1,Corrective,39.05,11876.44,False,Delta Upgrade Crew
1977,20241010,138,3,Upgrade,20.26,14273.34,False,Alpha Field Team
1978,20240821,63,1,Preventive,4.09,4809.34,False,Bravo Reliability Team
1979,20250117,5,1,Inspection,4.15,2406.07,False,Delta Upgrade Crew
1980,20250408,126,1,Preventive,9.18,3877.23,False,Bravo Reliability Team
1981,20240629,39,1,Corrective,20.94,20179.39,False,Bravo Reliability Team
1982,20241104,116,4,Inspection,2.78,1359.06,False,Island Logistics Team
1983,20241021,60,3,Preventive,4.49,1473.58,False,Central Response Team
1984,20240606,106,1,Preventive,7.2,3915.5,False,Island Logistics Team
1985,20240505,145,1,Preventive,7.8,4494.24,False,Bravo Reliability Team
1986,20240110,229,1,Preventive,7.43,1702.1,False,Alpha Field Team
1987,20240805,202,3,Upgrade,4.31,10407.01,False,Bravo Reliability Team
1988,20240216,178,4,Corrective,13.17,9069.6,False,Bravo Reliability Team
1989,20240114,164,1,Preventive,2.32,4270.73,False,Island Logistics Team
1990,20240923,191,1,Corrective,15.63,9772.29,False,Bravo Reliability Team
1991,20250126,106,1,Upgrade,9.62,24720.25,False,Island Logistics Team
1992,20241210,26,2,Corrective,8.1,5996.38,True,Alpha Field Team
1993,20251107,250,2,Inspection,2.58,1086.99,False,Alpha Field Team
1994,20251231,124,4,Corrective,26.63,13256.43,False,Alpha Field Team
1995,20251203,215,4,Corrective,24.06,7819.74,False,Island Logistics Team
1996,20250124,198,2,Preventive,3.77,1182.48,False,Alpha Field Team
1997,20240224,26,2,Corrective,24.32,5264.2,False,Alpha Field Team
1998,20240810,43,1,Corrective,34.73,12515.03,True,Central Response Team
1999,20240611,32,1,Inspection,2.33,811.06,False,Island Logistics Team
2000,20250605,124,4,Upgrade,5.43,20712.04,False,Island Logistics Team
2001,20240405,223,1,Upgrade,12.45,24246.75,False,Bravo Reliability Team
2002,20240811,186,1,Corrective,23.02,20115.32,True,Island Logistics Team
2003,20241120,223,1,Inspection,3.08,2528.1,False,Alpha Field Team
2004,20250301,17,3,Corrective,22.29,5720.51,False,Delta Upgrade Crew
2005,20250301,164,1,Preventive,8.39,2748.66,False,Bravo Reliability Team
2006,20240527,101,4,Corrective,17.77,13095.66,False,Island Logistics Team
2007,20240523,210,1,Corrective,35.07,12939.99,False,Delta Upgrade Crew
2008,20240916,143,2,Corrective,15.33,9161.01,False,Alpha Field Team
2009,20240830,42,2,Preventive,2.93,2491.9,False,Central Response Team
2010,20241019,228,2,Corrective,33.41,11338.21,True,Alpha Field Team
2011,20240529,97,2,Inspection,1.41,1328.06,False,Delta Upgrade Crew
2012,20240410,8,2,Upgrade,12.43,7550.96,False,Central Response Team
2013,20251105,30,4,Corrective,26.16,9356.14,False,Bravo Reliability Team
2014,20250214,126,1,Corrective,41.48,6822.71,False,Alpha Field Team
2015,20250806,71,1,Corrective,41.05,20220.77,True,Central Response Team
2016,20250607,133,1,Corrective,45.41,13795.0,True,Alpha Field Team
2017,20250624,231,1,Corrective,42.77,8864.21,True,Central Response Team
2018,20250602,107,2,Inspection,1.44,1451.94,False,Delta Upgrade Crew
2019,20250516,145,1,Upgrade,23.23,20169.16,False,Alpha Field Team
2020,20240906,119,1,Inspection,2.36,2071.06,False,Alpha Field Team
2021,20240525,106,1,Inspection,2.91,2018.14,False,Island Logistics Team
2022,20241103,40,3,Corrective,7.3,12719.61,False,Island Logistics Team
2023,20240928,231,1,Corrective,20.79,12126.47,True,Alpha Field Team
2024,20240205,147,1,Corrective,27.79,16307.67,False,Delta Upgrade Crew
2025,20241106,83,2,Preventive,2.65,1498.21,False,Delta Upgrade Crew
2026,20250911,40,3,Preventive,2.51,2237.67,False,Central Response Team
2027,20250703,60,3,Corrective,21.95,4308.27,False,Bravo Reliability Team
2028,20251217,230,5,Corrective,18.84,8166.16,True,Alpha Field Team
2029,20250226,60,3,Inspection,1.53,1534.98,False,Alpha Field Team
2030,20240322,234,5,Corrective,31.08,14354.02,True,Bravo Reliability Team
2031,20250317,168,3,Preventive,2.46,1915.58,False,Central Response Team
2032,20251225,115,2,Preventive,4.84,1565.91,False,Alpha Field Team
2033,20250819,55,2,Preventive,4.65,3001.06,False,Delta Upgrade Crew
2034,20250805,57,2,Corrective,16.76,9609.35,True,Bravo Reliability Team
2035,20250714,246,1,Upgrade,6.48,28038.17,False,Central Response Team
2036,20250419,197,2,Corrective,21.38,8405.92,True,Central Response Team
2037,20240912,212,2,Corrective,12.14,10545.9,True,Island Logistics Team
2038,20241011,233,3,Inspection,2.55,1575.16,False,Bravo Reliability Team
2039,20240218,58,1,Corrective,22.7,16045.68,True,Island Logistics Team
2040,20251001,88,1,Corrective,9.94,21347.69,True,Island Logistics Team
2041,20240511,44,5,Upgrade,12.13,27918.8,False,Bravo Reliability Team
2042,20241110,34,5,Upgrade,5.02,22684.48,False,Central Response Team
2043,20250820,30,4,Inspection,3.31,1116.24,False,Alpha Field Team
2044,20241125,62,4,Upgrade,18.69,15226.97,False,Delta Upgrade Crew
2045,20250917,83,2,Corrective,13.33,4753.45,False,Bravo Reliability Team
2046,20250407,233,3,Corrective,12.46,14398.76,True,Alpha Field Team
2047,20250512,88,1,Corrective,25.49,19317.84,False,Alpha Field Team
2048,20240630,187,5,Corrective,28.33,5816.41,False,Bravo Reliability Team
2049,20240715,130,5,Corrective,16.19,11286.88,True,Bravo Reliability Team
2050,20240305,168,3,Corrective,21.45,6581.24,True,Delta Upgrade Crew
2051,20250523,164,1,Corrective,25.66,6845.58,True,Central Response Team
2052,20250316,168,3,Preventive,2.59,1278.51,False,Island Logistics Team
2053,20250411,248,1,Corrective,30.13,8765.84,True,Bravo Reliability Team
2054,20251003,192,1,Preventive,2.49,5273.31,False,Island Logistics Team
2055,20250528,20,1,Inspection,1.42,1067.85,False,Island Logistics Team
2056,20250123,97,2,Upgrade,10.47,4154.14,False,Bravo Reliability Team
2057,20241117,142,1,Upgrade,22.94,20378.36,False,Central Response Team
2058,20250729,205,4,Upgrade,13.4,16774.01,False,Bravo Reliability Team
2059,20240726,121,4,Inspection,2.45,977.97,False,Island Logistics Team
2060,20240109,121,4,Preventive,4.41,2895.41,False,Delta Upgrade Crew
2061,20240426,9,1,Inspection,0.72,1326.59,False,Island Logistics Team
2062,20240915,112,2,Preventive,3.45,2067.66,False,Delta Upgrade Crew
2063,20250909,67,2,Preventive,2.05,1684.95,False,Delta Upgrade Crew
2064,20250527,188,5,Corrective,18.48,10297.19,True,Alpha Field Team
2065,20250831,220,1,Inspection,2.08,1104.62,False,Bravo Reliability Team
2066,20250927,106,1,Inspection,2.78,1437.79,False,Central Response Team
2067,20251024,103,3,Inspection,3.08,2065.42,False,Island Logistics Team
2068,20240213,163,4,Inspection,1.99,994.78,False,Delta Upgrade Crew
2069,20250805,244,3,Corrective,26.81,9005.83,True,Delta Upgrade Crew
2070,20240128,72,4,Upgrade,21.91,18512.57,False,Central Response Team
2071,20240429,152,4,Inspection,1.87,630.07,False,Bravo Reliability Team
2072,20241012,191,1,Inspection,1.33,1185.26,False,Alpha Field Team
2073,20251205,180,5,Inspection,1.07,2207.95,False,Central Response Team
2074,20240604,86,1,Preventive,5.47,5505.5,False,Central Response Team
2075,20240707,177,1,Inspection,3.53,754.42,False,Alpha Field Team
2076,20250212,40,3,Corrective,22.0,6676.85,True,Bravo Reliability Team
2077,20250811,7,5,Corrective,30.38,4720.92,False,Central Response Team
2078,20240214,195,2,Preventive,5.37,2525.08,False,Delta Upgrade Crew
2079,20240926,204,2,Preventive,4.3,1717.25,False,Alpha Field Team
2080,20250603,59,5,Corrective,18.07,5782.58,False,Bravo Reliability Team
2081,20250828,130,5,Inspection,2.35,961.53,False,Delta Upgrade Crew
2082,20240914,139,4,Corrective,25.84,5144.38,True,Delta Upgrade Crew
2083,20240503,248,1,Corrective,49.28,9494.24,True,Island Logistics Team
2084,20240318,166,1,Upgrade,13.47,6686.94,False,Bravo Reliability Team
2085,20250518,154,1,Corrective,18.1,14417.08,True,Alpha Field Team
2086,20240802,235,3,Preventive,4.09,1452.52,False,Alpha Field Team
2087,20250124,108,2,Corrective,6.03,6701.69,True,Central Response Team
2088,20240520,98,3,Upgrade,7.72,15334.79,False,Alpha Field Team
2089,20250619,66,5,Preventive,5.81,3853.8,False,Island Logistics Team
2090,20250725,181,1,Inspection,3.27,1785.29,False,Bravo Reliability Team
2091,20251014,195,2,Corrective,22.07,12439.82,True,Alpha Field Team
2092,20240317,27,1,Preventive,7.45,3893.16,False,Island Logistics Team
2093,20241020,234,5,Corrective,16.25,4511.81,False,Island Logistics Team
2094,20251007,138,3,Upgrade,9.67,9960.41,False,Alpha Field Team
2095,20250403,88,1,Corrective,17.81,11190.73,False,Bravo Reliability Team
2096,20250819,155,5,Inspection,1.4,1147.65,False,Bravo Reliability Team
2097,20240907,237,1,Corrective,34.71,17298.49,True,Alpha Field Team
2098,20250803,190,3,Inspection,2.35,1191.38,False,Central Response Team
2099,20240302,220,1,Corrective,13.75,8443.33,True,Bravo Reliability Team
2100,20240702,235,3,Inspection,0.98,961.62,False,Central Response Team
2101,20250519,52,2,Inspection,0.68,1535.55,False,Delta Upgrade Crew
2102,20250930,232,4,Inspection,2.7,893.29,False,Alpha Field Team
2103,20250702,163,4,Inspection,1.42,1276.57,False,Alpha Field Team
2104,20251025,203,4,Inspection,4.0,660.64,False,Alpha Field Team
2105,20251219,180,5,Preventive,6.86,2112.62,False,Delta Upgrade Crew
2106,20250219,55,2,Preventive,5.22,2447.0,False,Delta Upgrade Crew
2107,20250409,56,2,Inspection,1.52,1026.83,False,Alpha Field Team
2108,20250515,163,4,Preventive,5.0,2335.34,False,Central Response Team
2109,20241031,27,1,Inspection,1.18,546.84,False,Delta Upgrade Crew
2110,20241031,72,4,Preventive,7.13,1756.68,False,Delta Upgrade Crew
2111,20250807,72,4,Corrective,20.67,12023.2,False,Alpha Field Team
2112,20251124,58,1,Preventive,5.67,5203.89,False,Island Logistics Team
2113,20250326,178,4,Upgrade,10.18,6946.08,False,Island Logistics Team
2114,20250301,99,3,Upgrade,20.28,8971.64,False,Bravo Reliability Team
2115,20240902,184,5,Upgrade,20.83,12805.85,False,Delta Upgrade Crew
2116,20240907,235,3,Inspection,1.33,1633.16,False,Delta Upgrade Crew
2117,20240324,131,5,Inspection,0.96,1687.09,False,Bravo Reliability Team
2118,20240719,142,1,Corrective,28.19,15747.65,True,Central Response Team
2119,20240819,208,4,Corrective,12.26,7561.1,True,Island Logistics Team
2120,20240710,89,1,Corrective,27.61,8980.61,True,Alpha Field Team
2121,20240417,103,3,Inspection,3.28,1075.78,False,Central Response Team
2122,20240326,207,2,Corrective,26.6,12646.04,True,Delta Upgrade Crew
2123,20251001,125,1,Preventive,8.83,2315.73,False,Bravo Reliability Team
2124,20250220,47,1,Upgrade,25.75,12481.24,False,Island Logistics Team
2125,20241120,145,1,Inspection,1.89,1575.57,False,Bravo Reliability Team
2126,20240220,122,1,Corrective,20.79,5073.59,True,Delta Upgrade Crew
2127,20240814,11,4,Preventive,3.74,4093.82,False,Alpha Field Team
2128,20250618,22,3,Corrective,15.07,6057.93,True,Alpha Field Team
2129,20240730,135,1,Corrective,27.19,13012.7,True,Alpha Field Team
2130,20240210,208,4,Preventive,1.99,1967.2,False,Island Logistics Team
2131,20241104,191,1,Upgrade,12.42,17515.32,False,Central Response Team
2132,20240806,245,1,Corrective,24.48,17435.16,True,Island Logistics Team
2133,20240417,135,1,Preventive,6.28,2188.37,False,Alpha Field Team
2134,20240801,97,2,Preventive,3.12,1430.62,False,Alpha Field Team
2135,20240618,1,4,Inspection,2.76,720.34,False,Bravo Reliability Team
2136,20250128,194,1,Preventive,2.74,2960.06,False,Central Response Team
2137,20250127,242,2,Inspection,0.94,771.26,False,Central Response Team
2138,20250402,229,1,Corrective,19.69,17378.27,True,Alpha Field Team
2139,20241210,85,5,Inspection,3.01,709.71,False,Central Response Team
2140,20250327,62,4,Upgrade,19.53,15150.26,False,Island Logistics Team
2141,20240420,105,3,Inspection,1.01,987.1,False,Alpha Field Team
2142,20251025,42,2,Inspection,1.48,334.72,False,Island Logistics Team
2143,20251017,126,1,Upgrade,25.61,12408.71,False,Central Response Team
2144,20250919,137,5,Preventive,5.17,1647.93,False,Delta Upgrade Crew
2145,20240915,229,1,Corrective,19.08,9196.6,True,Delta Upgrade Crew
2146,20250412,77,1,Preventive,4.5,1717.59,False,Alpha Field Team
2147,20240320,36,3,Preventive,2.58,2318.58,False,Bravo Reliability Team
2148,20240729,179,1,Corrective,26.15,11136.22,True,Delta Upgrade Crew
2149,20240302,152,4,Inspection,0.94,1031.37,False,Bravo Reliability Team
2150,20251028,121,4,Corrective,8.25,10134.85,True,Delta Upgrade Crew
2151,20241107,120,4,Corrective,38.67,9496.73,True,Bravo Reliability Team
2152,20250917,79,1,Upgrade,10.7,15921.3,False,Central Response Team
2153,20240815,135,1,Corrective,17.13,11156.66,False,Island Logistics Team
2154,20251207,81,5,Inspection,2.49,1868.56,False,Alpha Field Team
2155,20241225,89,1,Preventive,3.07,3563.53,False,Central Response Team
2156,20250529,171,1,Inspection,3.33,2775.88,False,Alpha Field Team
2157,20250731,41,1,Inspection,2.68,1921.44,False,Bravo Reliability Team
2158,20240815,32,1,Corrective,32.66,7282.33,True,Island Logistics Team
2159,20240501,73,5,Corrective,18.2,19108.77,True,Central Response Team
2160,20250807,100,3,Preventive,3.52,3377.55,False,Delta Upgrade Crew
2161,20241122,236,3,Inspection,1.02,520.97,False,Bravo Reliability Team
2162,20240914,152,4,Corrective,22.09,11656.73,True,Central Response Team
2163,20240808,18,1,Preventive,3.05,3672.91,False,Bravo Reliability Team
2164,20240716,124,4,Corrective,28.34,11426.87,False,Delta Upgrade Crew
2165,20241219,109,4,Inspection,2.14,1259.85,False,Island Logistics Team
2166,20241011,37,1,Upgrade,18.49,30487.31,False,Island Logistics Team
2167,20240302,75,1,Corrective,17.78,8926.25,True,Central Response Team
2168,20250722,51,5,Corrective,12.78,7306.02,True,Island Logistics Team
2169,20251203,207,2,Inspection,2.09,1195.17,False,Central Response Team
2170,20250111,39,1,Corrective,22.92,18500.25,True,Central Response Team
2171,20250312,17,3,Corrective,21.09,9442.58,False,Delta Upgrade Crew
2172,20240320,153,1,Preventive,2.64,2110.25,False,Central Response Team
2173,20251222,87,2,Corrective,17.41,5561.28,False,Alpha Field Team
2174,20240122,241,2,Preventive,2.67,3104.25,False,Bravo Reliability Team
2175,20240531,223,1,Upgrade,6.99,22007.02,False,Island Logistics Team
2176,20250626,48,2,Preventive,4.19,1640.64,False,Central Response Team
2177,20240321,21,3,Inspection,2.22,1843.49,False,Alpha Field Team
2178,20251205,5,1,Inspection,1.36,677.94,False,Delta Upgrade Crew
2179,20251009,181,1,Upgrade,14.29,33055.33,False,Alpha Field Team
2180,20240701,187,5,Inspection,1.31,867.58,False,Central Response Team
2181,20250319,222,5,Corrective,20.71,4588.17,False,Delta Upgrade Crew
2182,20251104,209,4,Upgrade,15.17,16618.57,False,Central Response Team
2183,20251009,96,5,Corrective,30.72,4547.09,True,Alpha Field Team
2184,20240316,132,1,Corrective,8.39,11029.91,True,Bravo Reliability Team
2185,20240626,218,1,Inspection,0.89,960.66,False,Central Response Team
2186,20251212,58,1,Preventive,6.83,1950.42,False,Alpha Field Team
2187,20240330,139,4,Inspection,2.66,384.4,False,Bravo Reliability Team
2188,20240404,237,1,Preventive,4.72,3746.52,False,Island Logistics Team
2189,20251212,45,4,Upgrade,11.66,22591.59,False,Alpha Field Team
2190,20240919,207,2,Preventive,4.2,1782.91,False,Delta Upgrade Crew
2191,20250701,114,2,Preventive,1.96,1481.71,False,Bravo Reliability Team
2192,20250602,21,3,Corrective,21.29,4776.69,True,Bravo Reliability Team
2193,20250429,131,5,Upgrade,15.36,21122.58,False,Delta Upgrade Crew
2194,20240220,150,4,Upgrade,18.69,16337.97,False,Central Response Team
2195,20240719,3,2,Preventive,1.55,2306.54,False,Island Logistics Team
2196,20250705,17,3,Upgrade,12.35,6548.34,False,Alpha Field Team
2197,20250324,14,3,Corrective,30.09,11151.47,True,Central Response Team
2198,20250122,200,4,Upgrade,12.21,9933.13,False,Island Logistics Team
2199,20240131,80,4,Upgrade,9.37,4929.83,False,Island Logistics Team
2200,20250703,54,1,Corrective,34.98,5489.47,False,Central Response Team
2201,20241126,148,3,Inspection,3.36,1994.38,False,Island Logistics Team
2202,20250814,159,5,Corrective,45.62,11119.13,True,Central Response Team
2203,20240612,238,2,Upgrade,4.65,5735.02,False,Central Response Team
2204,20240721,36,3,Corrective,20.94,13159.59,True,Bravo Reliability Team
